,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,label
1546,25,4,34965,15,10,4,12,2,4,1,0,0,40,39,0,2
1547,65,4,475775,11,9,6,1,1,4,0,0,0,22,39,0,3
1548,19,4,196857,1,7,4,1,3,4,0,594,0,15,39,0,1
1549,37,4,159917,6,5,5,8,4,4,0,0,0,25,39,0,1
1550,22,4,212803,11,9,4,8,1,4,0,0,0,40,39,0,1
1551,70,4,118902,9,13,2,1,0,4,1,0,0,40,34,0,2
1552,21,2,166827,15,10,4,8,1,4,0,0,0,32,39,0,1
1553,21,4,180060,15,10,4,7,3,4,1,0,0,40,39,0,1
1554,23,4,47218,15,10,4,1,2,4,0,0,0,40,39,0,2
1555,46,4,73541,11,9,2,1,0,4,1,0,0,40,39,0,2
1556,33,7,150688,10,16,2,10,0,1,1,0,0,50,19,1,1
1557,36,4,207824,9,13,2,10,0,4,1,7298,0,40,39,1,1
1558,42,5,198282,9,13,2,4,0,4,1,0,0,60,39,1,1
1559,52,4,206359,8,11,2,12,0,4,1,0,0,40,39,0,1
1560,55,0,125659,11,9,2,0,5,4,0,0,0,6,39,1,2
1561,60,2,129193,15,10,6,5,1,4,1,0,0,40,39,0,1
1562,57,2,167457,5,4,0,4,4,4,0,0,0,40,39,0,1
1563,35,4,455469,9,13,2,3,0,2,1,0,0,40,39,1,3
1564,24,4,206891,11,9,4,1,1,4,0,0,0,40,39,0,1
1565,37,4,269323,9,13,2,10,0,4,1,0,0,55,39,1,4
1566,45,2,187715,11,9,2,11,0,4,1,0,0,40,39,1,1
1567,48,1,71376,12,14,4,4,1,4,1,0,0,40,39,0,2
1568,22,4,268707,1,7,2,7,2,4,1,0,0,42,39,0,4
1569,45,4,215620,11,9,0,14,1,4,1,0,0,40,39,0,4
1570,32,4,158438,11,9,0,14,3,4,1,0,0,40,39,0,1
1571,35,4,209629,9,13,4,10,1,4,1,0,0,40,39,0,1
1572,22,4,121076,9,13,4,10,3,4,0,0,0,40,39,0,2
1573,34,4,97933,6,5,5,1,4,4,0,0,0,38,39,0,2
1574,25,4,177423,11,9,4,8,1,1,1,4416,0,45,30,0,1
1575,39,4,185520,15,10,4,5,1,4,0,0,0,40,39,0,1
1576,44,1,38321,11,9,2,3,0,4,1,0,0,40,39,1,2
1577,33,4,213307,3,2,0,7,4,4,0,0,0,40,26,0,1
1578,48,4,328581,1,7,2,7,0,2,1,0,0,40,39,0,3
1579,58,4,177368,11,9,2,1,0,4,1,0,0,40,39,0,1
1580,36,4,148903,15,10,4,4,1,4,0,0,0,60,39,0,1
1581,53,6,385520,11,9,6,5,4,4,0,0,0,55,39,0,3
1582,25,6,193716,15,10,2,5,0,4,1,0,0,50,39,0,1
1583,21,4,238899,9,13,4,12,3,2,0,0,0,30,39,0,4
1584,36,4,209993,4,3,2,9,5,4,0,0,0,40,8,0,1
1585,51,7,136060,11,9,6,1,4,4,0,0,0,40,39,0,1
1586,26,2,192944,9,13,4,10,1,4,0,0,0,40,39,0,1
1587,41,4,29927,8,11,0,10,4,4,0,0,0,40,39,0,2
1588,23,2,200593,9,13,4,10,3,4,1,0,0,40,39,0,1
1589,20,4,311376,15,10,4,4,3,4,0,0,0,25,39,0,4
1590,58,4,206814,9,13,2,1,0,4,1,7688,0,50,39,1,1
1591,21,4,278391,11,9,4,1,3,4,1,0,0,25,27,0,4
1592,32,4,364657,9,13,2,10,0,4,1,0,0,50,39,1,3
1593,54,0,120781,10,16,3,0,4,1,1,0,0,20,19,0,2
1594,62,4,175080,11,9,2,1,5,4,0,0,0,40,39,0,1
1595,29,0,522241,15,10,2,0,5,4,0,0,0,40,39,0,0
1596,43,4,161240,8,11,2,3,0,4,1,0,0,60,39,0,1
1597,20,4,162282,15,10,4,7,3,4,1,0,0,60,39,0,1
1598,23,4,199419,15,10,4,1,3,4,0,0,0,20,39,0,1
1599,26,4,171114,9,13,4,1,1,4,0,0,0,40,39,0,1
1600,33,4,208855,14,15,2,10,0,4,1,0,0,60,39,1,1
1601,30,4,381030,15,10,4,3,1,2,1,0,0,40,39,0,3
1602,63,4,219337,5,4,2,3,0,4,1,3471,0,45,39,0,4
1603,45,4,180010,11,9,0,12,3,4,0,0,0,40,39,0,1
1604,39,4,189382,15,10,4,1,1,4,0,0,0,40,39,0,1
1605,26,4,121712,11,9,4,6,4,4,1,0,0,30,39,0,2
1606,28,0,192257,15,10,2,0,0,4,1,0,0,5,39,0,1
1607,20,0,68620,15,10,4,0,3,4,1,0,0,40,39,0,2
1608,39,4,352188,9,13,4,1,1,4,1,0,0,40,39,0,3
1609,34,4,398874,9,13,4,10,1,4,1,0,0,42,39,0,3
1610,33,4,191930,11,9,4,8,2,2,1,0,0,50,39,0,1
1611,26,4,269168,15,10,2,4,0,1,1,0,0,40,39,0,4
1612,20,0,123536,15,10,4,0,1,1,0,0,0,40,39,0,2
1613,40,4,173651,15,10,2,10,0,4,1,0,0,40,39,1,1
1614,49,4,149337,11,9,5,6,1,4,1,0,0,40,39,0,1
1615,64,4,146674,11,9,2,8,0,2,1,0,0,40,0,1,1
1616,65,4,173483,9,13,0,10,1,4,0,0,0,35,39,0,1
1617,19,4,223669,1,7,4,8,3,4,1,0,0,20,39,0,4
1618,47,4,182177,15,10,0,11,4,4,0,0,0,23,39,0,1
1619,24,4,109414,15,10,4,12,2,1,1,0,0,20,19,0,2
1620,55,5,150917,15,10,2,4,0,4,1,0,1977,45,39,1,1
1621,61,6,39128,11,9,2,3,0,4,1,0,0,35,39,0,2
1622,47,2,103540,9,13,2,10,0,4,1,0,0,50,39,1,2
1623,64,4,110212,11,9,2,8,0,2,1,0,0,40,39,0,2
1624,37,4,222450,11,9,4,12,1,4,1,0,2339,40,8,0,4
1625,21,0,113760,11,9,4,0,3,4,0,0,0,40,39,0,2
1626,40,0,253717,1,7,2,0,5,4,0,0,0,16,39,0,4
1627,25,4,306908,11,9,2,7,0,4,1,0,0,40,39,0,4
1628,41,6,263871,15,10,2,3,0,4,1,0,0,55,39,0,4
1629,40,7,55294,9,13,2,10,0,4,1,0,0,40,39,1,2
1630,21,4,174063,8,11,4,8,3,4,0,0,0,20,39,0,1
1631,54,7,258735,15,10,2,4,0,4,1,0,0,40,39,1,4
1632,47,4,275867,11,9,2,10,0,4,1,0,0,40,39,0,4
1633,21,4,154235,15,10,4,12,3,4,0,0,0,35,39,0,1
1634,32,2,210448,15,10,2,3,2,4,1,0,0,40,39,0,1
1635,32,4,337908,15,10,0,1,4,2,0,0,0,30,39,0,3
1636,26,7,205333,9,13,4,10,1,4,0,0,0,10,39,0,1
1637,23,4,187447,15,10,5,8,3,4,1,0,0,40,39,0,1
1638,27,4,153589,6,5,5,3,1,4,1,0,0,40,39,0,1
1639,29,2,149988,15,10,0,1,4,4,0,0,0,40,39,0,1
1640,43,4,398959,15,10,2,3,0,4,1,0,0,40,39,0,3
1641,23,0,194096,15,10,4,0,3,4,0,0,0,30,39,0,1
1642,39,4,44041,7,12,3,1,2,4,1,0,0,60,39,0,2
1643,22,4,208946,7,12,4,12,3,4,1,0,0,30,0,0,1
1644,47,4,202117,11,9,0,12,1,4,0,0,0,37,39,0,1
1645,34,2,303129,11,9,0,14,1,0,1,0,0,40,39,0,4
1646,35,4,215419,15,10,0,1,1,4,0,0,0,45,39,0,4
1647,20,4,175069,15,10,4,12,3,4,1,1055,0,30,39,0,1
1648,36,1,20469,11,9,0,1,4,0,0,0,0,40,39,0,2
1649,52,4,254680,11,9,2,14,0,2,1,0,0,99,39,0,4
1650,38,5,46385,11,9,2,4,0,4,1,0,0,40,39,0,2
1651,33,4,178463,11,9,2,3,0,4,1,0,0,40,39,0,1
1652,18,4,229296,11,9,4,6,3,4,1,0,0,35,39,0,4
1653,38,4,179352,7,12,3,1,4,4,0,0,0,40,39,0,1
1654,56,6,177368,15,10,2,11,0,4,1,0,0,50,39,1,1
1655,30,4,156015,15,10,2,4,0,4,1,0,0,45,39,1,1
1656,35,7,308945,15,10,2,7,0,4,1,0,0,50,39,1,4
1657,60,6,119575,11,9,2,12,0,4,1,0,0,50,39,0,2
1658,20,4,332689,4,3,2,3,0,4,1,0,0,40,26,0,3
1659,18,4,150817,2,8,4,11,3,4,0,0,0,45,39,0,1
1660,19,4,50941,15,10,4,12,3,4,0,0,0,15,39,0,2
1661,53,1,59664,11,9,2,12,0,2,1,5013,0,40,39,0,2
1662,18,4,56613,15,10,4,7,3,4,0,0,0,20,39,0,2
1663,44,4,162372,6,5,2,3,0,4,1,0,0,45,33,0,1
1664,57,4,77927,4,3,0,8,1,1,0,0,0,37,39,0,2
1665,36,0,157278,15,10,4,0,1,4,0,0,0,40,39,0,1
1666,40,6,170214,9,13,2,14,0,4,1,0,0,70,20,0,1
1667,33,4,76493,9,13,4,10,1,4,1,0,0,50,39,1,2
1668,19,4,130431,4,3,4,5,1,4,1,0,0,36,26,0,1
1669,40,7,23037,15,10,4,8,3,0,1,0,0,84,39,0,2
1670,20,6,176321,15,10,4,7,1,4,0,0,0,40,39,0,1
1671,47,4,105449,9,13,2,12,0,4,1,0,0,65,39,1,2
1672,41,4,157217,11,9,5,3,4,4,1,0,0,40,39,0,1
1673,47,1,382532,15,10,2,3,0,4,1,0,1887,40,39,1,3
1674,23,4,250918,15,10,4,8,1,2,1,0,0,30,39,0,4
1675,49,7,139268,15,10,2,8,0,4,1,0,0,70,39,1,1
1676,37,6,200352,9,13,2,3,0,4,1,0,0,50,39,1,1
1677,67,4,267915,11,9,0,3,1,2,1,0,0,40,39,0,4
1678,24,4,376474,11,9,2,7,0,4,1,0,0,40,39,0,3
1679,39,4,153047,11,9,2,3,0,4,1,0,0,50,39,1,1
1680,29,4,154236,11,9,2,7,0,4,1,4386,0,58,39,1,1
1681,22,0,261881,1,7,4,0,2,2,0,0,0,15,39,0,4
1682,26,4,427744,11,9,4,1,3,4,1,0,0,40,39,0,3
1683,33,6,100580,15,10,2,8,5,4,0,0,0,10,39,0,2
1684,23,4,238179,11,9,4,8,1,4,1,0,2339,45,39,0,4
1685,37,7,272471,15,10,6,14,4,4,0,0,0,40,39,0,4
1686,30,4,259058,12,14,0,10,4,4,1,0,1726,40,39,0,4
1687,41,4,112656,11,9,0,8,4,4,0,0,0,40,39,0,2
1688,23,4,197286,9,13,4,1,3,4,0,0,0,40,39,0,1
1689,47,1,26145,7,12,2,4,0,4,1,0,0,40,39,0,2
1690,24,4,314440,11,9,4,7,1,4,0,0,0,40,39,0,3
1691,39,4,57691,11,9,5,4,1,4,1,0,2258,70,39,0,2
1692,33,4,301251,11,9,2,3,0,4,1,0,0,60,39,1,4
1693,25,4,243410,11,9,4,8,1,2,0,0,0,40,39,0,4
1694,40,4,119008,11,9,5,8,4,2,0,0,0,40,39,0,2
1695,67,4,169435,6,5,2,14,0,4,1,0,0,40,39,0,1
1696,55,4,200327,11,9,2,1,5,4,0,0,0,18,39,0,1
1697,69,4,31501,8,11,6,1,4,4,0,0,0,40,39,0,2
1698,34,4,223327,11,9,2,13,0,4,1,0,1672,42,39,0,4
1699,52,4,191130,14,15,2,10,0,4,1,15024,0,40,39,1,1
1700,22,0,191561,15,10,2,0,5,4,0,0,0,30,39,0,1
1701,47,4,245724,9,13,2,6,0,4,1,0,0,40,39,0,4
1702,45,4,194134,8,11,4,8,4,4,0,0,0,40,26,0,1
1703,23,4,140764,9,13,4,12,3,4,0,0,1590,40,39,0,1
1704,41,6,189941,9,13,4,4,1,4,1,0,0,40,39,0,1
1705,32,4,149368,9,13,2,10,0,4,1,0,0,40,39,1,1
1706,57,2,237546,12,14,2,4,0,4,1,0,0,60,39,1,4
1707,34,4,211051,9,13,4,6,3,4,1,0,0,40,39,0,1
1708,44,7,307468,8,11,2,11,0,4,1,0,0,50,39,1,4
1709,46,6,27847,11,9,2,3,0,4,1,0,0,48,39,1,2
1710,60,4,39263,12,14,4,4,1,4,0,3325,0,35,39,0,2
1711,46,2,183610,12,14,5,10,4,4,0,0,0,40,39,0,1
1712,32,5,235847,12,14,4,4,1,4,0,0,0,52,39,0,4
1713,44,2,32627,12,14,2,4,0,4,1,0,1887,60,39,1,2
1714,43,4,42026,11,9,2,6,0,4,1,0,0,40,39,0,2
1715,48,1,72808,1,7,0,1,1,4,0,0,0,42,39,0,2
1716,55,4,377113,9,13,2,14,0,4,1,15024,0,60,39,1,3
1717,24,4,176389,9,13,4,3,3,4,1,0,0,40,39,0,1
1718,65,4,71075,15,10,0,12,1,4,0,0,0,20,39,0,2
1719,51,5,110327,1,7,2,3,0,4,1,0,0,60,39,1,2
1720,42,7,392167,9,13,2,1,0,4,1,0,0,40,39,1,3
1721,36,4,130808,15,10,2,3,0,4,1,0,0,40,39,0,1
1722,19,4,351757,0,6,4,8,4,4,1,0,0,30,8,0,3
1723,24,6,345420,5,4,4,5,2,4,1,0,0,50,39,0,3
1724,52,4,220984,11,9,2,7,0,4,1,0,0,40,39,0,4
1725,28,4,236834,6,5,4,9,1,4,0,0,0,35,26,0,4
1726,42,4,153489,9,13,2,4,0,4,1,0,0,40,39,0,1
1727,25,4,330850,11,9,2,11,0,4,1,0,0,70,39,0,3
1728,53,4,337195,7,12,2,4,0,4,1,0,0,45,39,1,3
1729,35,4,214816,11,9,2,1,0,4,1,0,0,36,39,0,4
1730,20,4,92863,11,9,0,7,1,4,1,0,0,40,39,0,2
1731,38,4,226894,9,13,4,4,1,2,1,13550,0,40,39,1,4
1732,46,4,40666,9,13,0,4,2,4,1,0,0,40,39,0,2
1733,18,0,142043,1,7,4,0,2,4,1,0,0,15,39,0,1
1734,58,4,105239,11,9,2,6,2,4,1,0,0,40,39,0,2
1735,41,4,112763,15,10,2,1,5,4,0,0,0,35,39,0,2
1736,66,6,219220,11,9,2,5,0,4,1,2653,0,40,39,0,4
1737,38,7,168223,15,10,0,1,4,4,0,0,0,40,39,0,1
1738,29,4,175639,15,10,0,8,4,4,0,0,0,28,39,0,1
1739,39,4,167482,15,10,2,12,0,4,1,0,0,40,39,0,1
1740,44,2,178417,11,9,2,11,3,4,1,0,0,40,39,1,1
1741,26,2,33604,11,9,4,6,3,0,1,0,0,25,39,0,2
1742,27,4,62082,9,13,4,12,3,3,1,0,0,38,39,0,2
1743,29,4,149902,10,16,4,10,1,4,0,0,0,80,39,0,1
1744,29,4,74784,11,9,2,14,0,4,1,0,0,70,39,0,2
1745,47,5,54260,15,10,2,12,0,4,1,0,0,45,39,0,2
1746,62,0,119986,9,13,2,0,0,4,1,0,0,60,39,1,2
1747,29,2,165218,9,13,4,10,1,4,0,0,0,55,39,0,1
1748,52,2,192853,11,9,2,14,0,3,1,0,0,40,23,1,1
1749,27,4,56299,1,7,4,6,2,4,1,0,0,40,39,0,2
1750,53,0,394690,15,10,2,0,5,4,0,0,0,5,39,0,3
1751,29,4,208406,7,12,4,1,1,4,1,0,0,40,39,0,1
1752,62,4,165827,11,9,2,3,0,4,1,0,0,40,39,0,1
1753,72,4,249559,11,9,6,9,1,4,0,0,0,25,39,0,4
1754,27,4,151382,11,9,4,4,3,4,1,0,0,40,39,0,1
1755,38,4,161141,15,10,2,3,0,4,1,0,0,55,39,0,1
1756,27,4,57092,11,9,0,3,1,4,1,0,0,45,39,0,2
1757,49,4,116927,12,14,0,10,1,4,1,0,0,60,39,0,2
1758,56,4,133876,9,13,2,10,0,4,1,0,0,40,39,1,1
1759,52,5,229259,14,15,2,10,0,4,1,0,0,40,39,1,4
1760,22,4,338162,11,9,2,7,5,2,0,0,0,40,39,0,3
1761,37,1,38948,9,13,2,10,0,4,1,0,0,40,39,0,2
1762,55,4,169276,11,9,0,7,2,2,1,0,0,40,39,0,1
1763,38,7,364803,15,10,2,14,0,2,1,0,0,65,39,0,3
1764,45,4,302677,15,10,4,4,1,4,0,0,1340,50,39,0,4
1765,35,4,235485,9,13,2,4,0,4,1,0,0,40,39,1,4
1766,21,4,91189,15,10,4,12,4,4,1,0,0,60,39,0,2
1767,54,1,149596,9,13,2,4,5,4,0,0,0,45,39,0,1
1768,19,4,89211,11,9,4,12,3,4,0,0,0,40,39,0,2
1769,48,7,241854,12,14,2,4,0,4,1,0,0,55,39,1,4
1770,41,4,213351,11,9,2,4,0,4,1,0,0,40,39,0,1
1771,20,4,74631,6,5,4,8,3,4,0,0,0,40,39,0,2
1772,56,4,128696,1,7,2,13,5,2,0,0,0,40,39,0,1
1773,49,4,141069,11,9,0,1,2,4,0,0,0,40,39,0,1
1774,17,0,347248,0,6,4,0,3,4,0,0,0,20,39,0,3
1775,45,4,176947,5,4,4,1,3,4,0,0,0,20,39,0,1
1776,46,4,274200,11,9,0,5,1,4,1,0,0,50,39,0,4
1777,39,4,94036,11,9,0,6,3,4,1,0,0,40,39,0,2
1778,52,0,188431,11,9,2,0,0,4,1,0,0,45,39,0,1
1779,34,2,176802,1,7,5,8,4,2,0,0,0,40,39,0,1
1780,65,0,258973,15,10,6,0,1,4,0,401,0,14,39,0,4
1781,46,4,235646,11,9,2,3,0,4,1,0,0,40,39,0,4
1782,41,4,175883,11,9,2,14,0,4,1,0,0,60,39,0,1
1783,48,4,154430,9,13,4,4,1,4,0,0,0,35,39,0,1
1784,71,4,258126,6,5,2,11,0,4,1,0,0,39,5,0,4
1785,26,1,337575,9,13,4,10,1,4,1,0,0,40,39,1,3
1786,47,5,308241,11,9,2,12,5,4,0,0,0,40,39,0,4
1787,21,0,162165,15,10,4,0,1,4,0,0,0,43,39,0,1
1788,23,4,298623,11,9,4,14,3,2,1,0,0,40,39,0,4
1789,65,4,270935,11,9,6,3,1,4,1,0,0,55,39,0,4
1790,60,4,338833,11,9,4,1,1,2,0,0,0,38,39,0,3
1791,19,0,341631,11,9,4,0,2,4,0,0,0,25,39,0,3
1792,35,4,233786,11,9,4,3,4,4,1,0,0,40,39,0,4
1793,32,4,366876,11,9,2,3,0,4,1,0,0,40,39,0,3
1794,36,7,183279,11,9,2,1,0,4,1,0,0,38,39,0,1
1795,41,1,29606,15,10,2,1,5,0,0,0,0,40,39,1,2
1796,24,2,137300,11,9,4,8,1,4,0,0,0,20,39,0,1
1797,45,4,184070,11,9,4,7,3,2,0,0,0,40,39,0,1
1798,48,4,188610,7,12,2,3,0,4,1,0,0,48,39,1,1
1799,20,4,41356,15,10,4,1,1,4,0,0,0,25,39,0,2
1800,51,4,145409,15,10,2,3,0,4,1,0,0,50,0,1,1
1801,24,0,287413,11,9,4,0,1,2,1,0,0,60,39,0,4
1802,39,2,100011,7,12,4,13,1,4,0,0,0,38,39,0,2
1803,21,4,119673,15,10,4,8,1,4,0,0,0,30,39,0,2
1804,49,4,140782,9,13,2,10,5,4,0,0,2415,3,39,1,1
1805,30,4,193246,11,9,4,11,1,4,1,0,0,40,39,0,1
1806,68,7,420526,12,14,6,10,1,4,0,0,0,5,39,0,3
1807,30,4,34574,12,14,2,10,0,4,1,0,0,50,39,0,2
1808,32,6,400061,14,15,2,10,0,1,1,15024,0,40,30,1,3
1809,49,4,107009,11,9,0,8,1,4,1,0,0,40,32,0,2
1810,24,4,33551,15,10,0,1,1,4,1,0,0,50,39,0,2
1811,34,4,121640,15,10,0,10,1,0,1,0,0,44,39,0,2
1812,40,4,179524,9,13,4,10,1,4,0,0,0,40,39,0,1
1813,23,0,473206,11,9,4,0,3,2,1,0,0,32,39,0,3
1814,41,4,54422,7,12,2,10,5,4,0,0,0,40,39,1,2
1815,23,4,202416,11,9,4,12,1,4,0,0,0,30,39,0,1
1816,48,4,158685,11,9,0,8,1,4,0,0,0,16,39,0,1
1817,56,5,76534,11,9,2,4,2,1,0,0,0,21,3,0,2
1818,42,7,218948,10,16,0,10,4,2,0,0,0,36,23,0,4
1819,37,6,175120,15,10,2,3,0,4,1,0,0,40,39,1,1
1820,32,4,100154,6,5,2,8,0,4,1,0,0,40,8,0,2
1821,29,4,160510,9,13,2,10,0,4,1,0,0,50,0,1,1
1822,58,4,223214,11,9,2,10,0,4,1,0,0,40,0,1,4
1823,40,4,79488,11,9,5,8,1,4,0,0,0,40,39,0,2
1824,40,4,136986,12,14,2,4,0,4,1,99999,0,52,39,1,1
1825,33,4,202339,1,7,4,12,4,4,0,0,0,34,39,0,1
1826,58,4,205737,11,9,2,8,0,4,1,0,0,40,39,0,1
1827,32,4,80145,11,9,2,7,0,4,1,0,0,40,39,0,2
1828,22,0,303579,15,10,4,0,3,4,1,0,1602,8,39,0,4
1829,47,4,235108,15,10,2,3,0,4,1,5178,0,40,39,1,4
1830,41,7,201363,11,9,2,1,5,4,0,0,0,38,39,1,1
1831,41,5,244172,15,10,2,3,0,4,1,0,0,40,0,1,4
1832,73,0,99349,9,13,6,0,1,4,0,0,0,15,39,0,2
1833,56,1,338242,8,11,6,1,4,2,0,0,0,40,39,0,3
1834,83,0,29702,5,4,2,0,0,4,1,0,0,20,39,0,2
1835,22,4,146352,11,9,4,12,4,4,0,0,0,60,39,0,1
1836,30,4,215182,9,13,4,10,1,4,1,0,0,40,39,0,4
1837,41,0,133456,7,12,6,0,1,4,0,0,0,50,39,0,1
1838,32,4,79586,9,13,2,4,0,1,1,0,0,40,30,1,2
1839,27,4,181822,11,9,4,3,1,4,1,0,0,40,39,0,1
1840,35,4,123809,9,13,2,10,5,4,0,15024,0,35,39,1,2
1841,37,4,35429,11,9,4,7,4,4,1,1506,0,40,39,0,2
1842,48,4,151584,11,9,0,14,1,4,1,0,0,46,39,0,1
1843,42,4,303725,11,9,4,7,4,2,0,0,0,40,39,0,4
1844,35,4,194404,9,13,2,10,0,4,1,0,0,40,39,1,1
1845,20,2,224229,15,10,4,4,1,4,0,0,0,35,39,0,4
1846,33,4,236396,9,13,2,4,0,4,1,15024,0,55,39,1,4
1847,25,4,40255,15,10,2,5,0,4,1,0,0,80,39,0,2
1848,29,7,214881,9,13,2,10,0,4,1,0,0,40,16,1,4
1849,47,4,332465,15,10,0,14,4,4,1,0,0,40,39,0,3
1850,28,4,165218,9,13,4,1,1,4,0,0,0,55,39,0,1
1851,20,4,34506,15,10,4,12,1,4,0,0,0,20,39,0,2
1852,30,2,79190,9,13,4,10,1,4,0,0,0,40,39,0,2
1853,48,6,79001,7,12,0,13,1,4,0,0,0,40,39,0,2
1854,22,4,137876,15,10,4,11,1,4,1,0,0,20,39,0,1
1855,57,1,40103,0,6,4,10,1,4,1,0,0,35,39,0,2
1856,24,5,145964,7,12,4,12,1,4,1,0,0,70,39,0,1
1857,32,4,268282,5,4,3,5,2,4,1,0,0,35,26,0,4
1858,67,2,272587,5,4,6,8,1,4,0,1086,0,15,39,0,4
1859,22,4,220993,15,10,4,7,3,4,1,0,0,40,39,0,4
1860,20,4,88676,11,9,4,6,3,4,1,0,0,40,39,0,2
1861,29,4,185386,4,3,4,6,1,4,1,0,0,42,26,0,1
1862,37,4,177420,11,9,2,6,0,2,1,0,0,40,39,1,1
1863,20,0,203353,15,10,4,0,3,4,0,0,0,40,39,0,1
1864,30,4,100734,9,13,4,13,1,4,0,0,0,40,39,0,2
1865,32,7,181119,9,13,5,10,1,4,0,0,0,40,39,0,1
1866,23,0,172232,15,10,4,0,3,4,1,0,0,40,39,0,1
1867,31,4,243678,9,13,4,4,1,4,0,0,0,40,39,0,4
1868,39,5,170174,11,9,2,4,0,4,1,0,0,60,39,1,1
1869,48,4,102202,11,9,0,12,4,4,0,0,0,50,39,0,2
1870,38,4,249720,8,11,0,10,4,2,0,0,0,40,39,0,4
1871,25,4,167835,8,11,4,10,3,4,0,0,0,35,39,0,1
1872,22,4,266780,11,9,4,8,3,2,0,0,0,24,39,0,4
1873,17,4,173740,0,6,4,12,1,4,0,0,0,15,39,0,1
1874,44,4,40024,9,13,2,14,0,4,1,0,0,52,39,1,2
1875,28,4,193260,9,13,4,10,1,1,1,0,0,50,35,1,1
1876,18,4,175752,11,9,4,6,3,4,1,0,0,30,39,0,1
1877,37,4,202662,0,6,0,14,4,4,1,0,0,40,39,0,1
1878,26,4,167350,11,9,4,3,3,4,1,0,0,35,39,0,1
1879,43,4,412379,15,10,4,8,4,4,0,0,0,28,39,0,3
1880,23,6,121568,15,10,4,3,3,4,1,0,1504,40,39,0,2
1881,43,4,56651,11,9,2,4,0,4,1,0,0,50,39,0,2
1882,45,4,238567,11,9,2,12,0,4,1,15024,0,50,39,1,4
1883,34,4,144949,11,9,0,6,3,4,1,0,0,35,39,0,1
1884,42,4,234633,9,13,2,10,0,4,1,0,0,50,39,1,4
1885,22,4,147397,15,10,4,12,1,4,1,0,0,44,39,0,1
1886,38,4,247547,11,9,4,8,4,2,0,0,0,40,39,0,4
1887,35,4,266645,11,9,2,3,0,4,1,0,0,40,39,0,4
1888,39,4,154897,11,9,4,4,3,4,0,0,0,50,39,0,1
1889,44,4,112507,15,10,2,12,0,4,1,0,0,40,39,0,2
1890,45,1,110884,9,13,2,1,0,1,1,0,0,45,19,1,2
1891,25,4,151588,15,10,3,12,1,4,0,0,0,40,39,0,1
1892,54,2,217210,12,14,2,10,5,2,0,0,1887,38,39,1,4
1893,22,0,185357,15,10,4,0,3,4,1,0,0,50,39,0,1
1894,47,4,139701,4,3,4,7,4,4,0,0,0,40,6,0,1
1895,36,4,50707,9,13,0,9,4,4,0,0,0,40,39,0,2
1896,48,4,370119,9,13,2,12,0,4,1,0,2415,50,39,1,3
1897,66,6,252842,11,9,4,5,2,4,1,0,0,20,39,0,4
1898,58,4,106707,4,3,2,7,0,2,1,0,0,48,39,0,2
1899,25,4,149486,11,9,4,7,4,2,1,0,0,40,39,0,1
1900,30,4,427541,11,9,4,6,3,2,0,99999,0,40,39,1,3
1901,51,6,22154,15,10,0,1,1,4,1,0,0,40,39,0,2
1902,30,4,144949,9,13,4,1,3,4,1,0,2559,40,39,1,1
1903,20,4,228686,15,10,4,8,3,4,1,0,0,30,39,0,4
1904,57,6,113010,9,13,2,12,0,4,1,0,0,50,39,1,2
1905,23,1,361278,15,10,4,6,1,4,0,0,0,20,39,0,3
1906,33,6,109509,11,9,4,3,1,4,1,0,0,35,39,0,2
1907,47,4,172155,15,10,2,4,0,4,1,0,0,37,7,1,1
1908,54,4,204304,11,9,0,1,1,4,0,0,0,40,39,0,1
1909,75,4,233362,0,6,2,14,0,4,1,0,0,40,39,0,4
1910,36,5,141609,15,10,2,10,0,4,1,0,0,50,39,1,1
1911,51,4,179479,11,9,6,4,1,4,0,3325,0,40,41,0,1
1912,32,4,193565,11,9,2,7,0,4,1,0,0,40,39,0,1
1913,20,4,314539,11,9,4,7,3,4,1,0,0,40,39,0,3
1914,20,4,208908,15,10,4,4,4,4,0,0,0,40,39,0,1
1915,41,6,375526,9,13,2,1,5,4,0,0,0,40,39,1,3
1916,31,4,291494,12,14,2,10,0,4,1,0,0,40,39,1,4
1917,41,4,117747,9,13,0,8,4,1,0,0,0,40,40,0,2
1918,56,4,331569,11,9,2,12,5,2,0,0,0,36,39,0,3
1919,46,4,146786,0,6,0,14,1,4,1,0,0,50,39,0,1
1920,59,4,147098,11,9,2,3,0,4,1,0,0,40,39,1,1
1921,31,4,137076,9,13,2,11,0,4,1,0,0,40,39,0,1
1922,20,4,223811,11,9,4,8,3,4,1,0,0,23,39,0,4
1923,69,4,172354,8,11,6,1,1,4,0,1848,0,50,39,0,1
1924,35,4,154410,9,13,2,4,0,4,1,0,1977,50,39,1,1
1925,58,4,277203,11,9,2,14,0,4,1,0,0,38,39,0,4
1926,21,4,97295,15,10,4,12,1,4,0,0,0,45,39,0,2
1927,60,4,95680,11,9,2,4,0,1,1,0,0,45,39,1,2
1928,29,4,328981,11,9,0,7,1,2,1,0,0,40,39,0,3
1929,29,6,75435,15,10,2,10,0,0,1,0,0,40,39,0,2
1930,53,4,116288,11,9,2,4,0,4,1,0,0,40,39,0,2
